character_id,skill_slug,level,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8
topaz_numby,base_turn_a_profit,7,1.21875,0.203125,0.5,2,,,,
topaz_numby,base_turn_a_profit,8,1.3125,0.21875,0.5,2,,,,
topaz_numby,base_turn_a_profit,9,1.40625,0.234375,0.5,2,,,,
topaz_numby,base_turn_a_profit,10,1.5,0.25,0.5,2,,,,
topaz_numby,base_turn_a_profit,11,1.575,0.2625,0.5,2,,,,
topaz_numby,base_turn_a_profit,12,1.65,0.275,0.5,2,,,,
topaz_numby,base_turn_a_profit,13,1.725,0.2875,0.5,2,,,,
topaz_numby,base_turn_a_profit,14,1.8,0.3,0.5,2,,,,
topaz_numby,base_turn_a_profit,15,1.875,0.3125,0.5,2,,,,
trailblazer_destruction,base_farewell_hit,1,0.5,,,,,,,
trailblazer_destruction,base_farewell_hit,2,0.6,,,,,,,
trailblazer_destruction,base_farewell_hit,3,0.7,,,,,,,
trailblazer_destruction,base_farewell_hit,4,0.8,,,,,,,
trailblazer_destruction,base_farewell_hit,5,0.9,,,,,,,
trailblazer_destruction,base_farewell_hit,6,1,,,,,,,
trailblazer_destruction,base_farewell_hit,7,1.1,,,,,,,
trailblazer_destruction,base_farewell_hit,8,1.2,,,,,,,
trailblazer_destruction,base_farewell_hit,9,1.3,,,,,,,
trailblazer_destruction,base_farewell_hit,10,1.4,,,,,,,
trailblazer_destruction,base_immortal_third_strike,1,0.15,,,,,,,
trailblazer_destruction,base_perfect_pickoff,1,0.1,2,,,,,,
trailblazer_destruction,base_perfect_pickoff,2,0.11,2,,,,,,
trailblazer_destruction,base_perfect_pickoff,3,0.12,2,,,,,,
trailblazer_destruction,base_perfect_pickoff,4,0.13,2,,,,,,
trailblazer_destruction,base_perfect_pickoff,5,0.14,2,,,,,,
trailblazer_destruction,base_perfect_pickoff,6,0.15,2,,,,,,
trailblazer_destruction,base_perfect_pickoff,7,0.1625,2,,,,,,
trailblazer_destruction,base_perfect_pickoff,8,0.175,2,,,,,,
trailblazer_destruction,base_perfect_pickoff,9,0.1875,2,,,,,,
trailblazer_destruction,base_perfect_pickoff,10,0.2,2,,,,,,
trailblazer_destruction,base_perfect_pickoff,11,0.21,2,,,,,,
trailblazer_destruction,base_perfect_pickoff,12,0.22,2,,,,,,
trailblazer_destruction,base_perfect_pickoff,13,0.23,2,,,,,,
trailblazer_destruction,base_perfect_pickoff,14,0.24,2,,,,,,
trailblazer_destruction,base_perfect_pickoff,15,0.25,2,,,,,,
trailblazer_destruction,base_rip_home_run,1,0.625,,,,,,,
trailblazer_destruction,base_rip_home_run,2,0.6875,,,,,,,
trailblazer_destruction,base_rip_home_run,3,0.75,,,,,,,
trailblazer_destruction,base_rip_home_run,4,0.8125,,,,,,,
trailblazer_destruction,base_rip_home_run,5,0.875,,,,,,,
trailblazer_destruction,base_rip_home_run,6,0.9375,,,,,,,
trailblazer_destruction,base_rip_home_run,7,1.015625,,,,,,,
trailblazer_destruction,base_rip_home_run,8,1.09375,,,,,,,
trailblazer_destruction,base_rip_home_run,9,1.171875,,,,,,,
trailblazer_destruction,base_rip_home_run,10,1.25,,,,,,,
trailblazer_destruction,base_rip_home_run,11,1.3125,,,,,,,
trailblazer_destruction,base_rip_home_run,12,1.375,,,,,,,
trailblazer_destruction,base_rip_home_run,13,1.4375,,,,,,,
trailblazer_destruction,base_rip_home_run,14,1.5,,,,,,,
trailblazer_destruction,base_rip_home_run,15,1.5625,,,,,,,
trailblazer_destruction,base_stardust_ace,1,3,1.8,1.08,,,,,
trailblazer_destruction,base_stardust_ace,2,3.15,1.89,1.134,,,,,
trailblazer_destruction,base_stardust_ace,3,3.3,1.98,1.188,,,,,
trailblazer_destruction,base_stardust_ace,4,3.45,2.07,1.242,,,,,
trailblazer_destruction,base_stardust_ace,5,3.6,2.16,1.296,,,,,
trailblazer_destruction,base_stardust_ace,6,3.75,2.25,1.35,,,,,
trailblazer_destruction,base_stardust_ace,7,3.9375,2.3625,1.4175,,,,,
trailblazer_destruction,base_stardust_ace,8,4.125,2.475,1.485,,,,,
trailblazer_destruction,base_stardust_ace,9,4.3125,2.5875,1.5525,,,,,
trailblazer_destruction,base_stardust_ace,10,4.5,2.7,1.62,,,,,
trailblazer_destruction,base_stardust_ace,11,4.65,2.79,1.674,,,,,
trailblazer_destruction,base_stardust_ace,12,4.8,2.88,1.728,,,,,
trailblazer_destruction,base_stardust_ace,13,4.95,2.97,1.782,,,,,
trailblazer_destruction,base_stardust_ace,14,5.1,3.06,1.836,,,,,
trailblazer_destruction,base_stardust_ace,15,5.25,3.15,1.89,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,1,3,,,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,2,3.15,,,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,3,3.3,,,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,4,3.45,,,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,5,3.6,,,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,6,3.75,,,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,7,3.9375,,,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,8,4.125,,,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,9,4.3125,,,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,10,4.5,,,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,11,4.65,,,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,12,4.8,,,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,13,4.95,,,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,14,5.1,,,,,,,
trailblazer_destruction,enhanced_blowout_farewell_hit,15,5.25,,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,1,1.8,1.08,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,2,1.89,1.134,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,3,1.98,1.188,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,4,2.07,1.242,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,5,2.16,1.296,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,6,2.25,1.35,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,7,2.3625,1.4175,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,8,2.475,1.485,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,9,2.5875,1.5525,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,10,2.7,1.62,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,11,2.79,1.674,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,12,2.88,1.728,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,13,2.97,1.782,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,14,3.06,1.836,,,,,,
trailblazer_destruction,enhanced_blowout_rip_home_run,15,3.15,1.89,,,,,,
trailblazer_elation,base_fan_support_is_here,1,0.5,,,,,,,
trailblazer_elation,base_fan_support_is_here,2,0.6,,,,,,,
trailblazer_elation,base_fan_support_is_here,3,0.7,,,,,,,
trailblazer_elation,base_fan_support_is_here,4,0.8,,,,,,,
trailblazer_elation,base_fan_support_is_here,5,0.9,,,,,,,
trailblazer_elation,base_fan_support_is_here,6,1,,,,,,,
trailblazer_elation,base_fan_support_is_here,7,1.1,,,,,,,
trailblazer_elation,base_fan_support_is_here,8,1.2,,,,,,,
trailblazer_elation,base_fan_support_is_here,9,1.3,,,,,,,
trailblazer_elation,base_fan_support_is_here,10,1.4,,,,,,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,1,0.3,3,0.5,10,20,5,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,2,0.32,3,0.5,10,20,5,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,3,0.34,3,0.5,10,20,5,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,4,0.36,3,0.5,10,20,5,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,5,0.38,3,0.5,10,20,5,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,6,0.4,3,0.5,10,20,5,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,7,0.425,3,0.5,10,20,5,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,8,0.45,3,0.5,10,20,5,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,9,0.475,3,0.5,10,20,5,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,10,0.5,3,0.5,10,20,5,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,11,0.52,3,0.5,10,20,5,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,12,0.54,3,0.5,10,20,5,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,13,0.56,3,0.5,10,20,5,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,14,0.58,3,0.5,10,20,5,,
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,15,0.6,3,0.5,10,20,5,,
trailblazer_elation,base_so_wild_the_storm_rages,1,0.3,20,,,,,,
trailblazer_elation,base_so_wild_the_storm_rages,2,0.33,20,,,,,,
trailblazer_elation,base_so_wild_the_storm_rages,3,0.36,20,,,,,,
trailblazer_elation,base_so_wild_the_storm_rages,4,0.39,20,,,,,,
trailblazer_elation,base_so_wild_the_storm_rages,5,0.42,20,,,,,,
trailblazer_elation,base_so_wild_the_storm_rages,6,0.45,20,,,,,,
trailblazer_elation,base_so_wild_the_storm_rages,7,0.4875,20,,,,,,
trailblazer_elation,base_so_wild_the_storm_rages,8,0.525,20,,,,,,
trailblazer_elation,base_so_wild_the_storm_rages,9,0.5625,20,,,,,,
trailblazer_elation,base_so_wild_the_storm_rages,10,0.6,20,,,,,,
trailblazer_elation,base_so_wild_the_storm_rages,11,0.63,20,,,,,,
trailblazer_elation,base_so_wild_the_storm_rages,12,0.66,20,,,,,,
trailblazer_elation,base_so_wild_the_storm_rages,13,0.69,20,,,,,,
trailblazer_elation,base_so_wild_the_storm_rages,14,0.72,20,,,,,,
trailblazer_elation,base_so_wild_the_storm_rages,15,0.75,20,,,,,,
trailblazer_elation,base_the_mood_s_on_fire,1,0.3,0.1,0.2,0.1,3,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,1,10,2,0.15,,,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,2,10,2,0.165,,,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,3,10,2,0.18,,,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,4,10,2,0.195,,,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,5,10,2,0.21,,,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,6,10,2,0.225,,,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,7,10,2,0.24375,,,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,8,10,2,0.2625,,,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,9,10,2,0.28125,,,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,10,10,2,0.3,,,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,11,10,2,0.315,,,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,12,10,2,0.33,,,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,13,10,2,0.345,,,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,14,10,2,0.36,,,,,
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,15,10,2,0.375,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,1,8,0.1,0.3,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,2,8,0.11,0.33,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,3,8,0.12,0.36,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,4,8,0.13,0.39,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,5,8,0.14,0.42,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,6,8,0.15,0.45,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,7,8,0.1625,0.4875,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,8,8,0.175,0.525,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,9,8,0.1875,0.5625,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,10,8,0.2,0.6,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,11,8,0.21,0.63,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,12,8,0.22,0.66,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,13,8,0.23,0.69,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,14,8,0.24,0.72,,,,,
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,15,8,0.25,0.75,,,,,
trailblazer_harmony,base_all_out_footlight_parade,1,3,1,0.15,,,,,
trailblazer_harmony,base_all_out_footlight_parade,2,3,1,0.165,,,,,
trailblazer_harmony,base_all_out_footlight_parade,3,3,1,0.18,,,,,
trailblazer_harmony,base_all_out_footlight_parade,4,3,1,0.195,,,,,
trailblazer_harmony,base_all_out_footlight_parade,5,3,1,0.21,,,,,
trailblazer_harmony,base_all_out_footlight_parade,6,3,1,0.225,,,,,
trailblazer_harmony,base_all_out_footlight_parade,7,3,1,0.24375,,,,,
trailblazer_harmony,base_all_out_footlight_parade,8,3,1,0.2625,,,,,
trailblazer_harmony,base_all_out_footlight_parade,9,3,1,0.28125,,,,,
trailblazer_harmony,base_all_out_footlight_parade,10,3,1,0.3,,,,,
trailblazer_harmony,base_all_out_footlight_parade,11,3,1,0.315,,,,,
trailblazer_harmony,base_all_out_footlight_parade,12,3,1,0.33,,,,,
trailblazer_harmony,base_all_out_footlight_parade,13,3,1,0.345,,,,,
trailblazer_harmony,base_all_out_footlight_parade,14,3,1,0.36,,,,,
trailblazer_harmony,base_all_out_footlight_parade,15,3,1,0.375,,,,,
trailblazer_harmony,base_full_on_aerial_dance,1,5,,,,,,,
trailblazer_harmony,base_full_on_aerial_dance,2,5.5,,,,,,,
trailblazer_harmony,base_full_on_aerial_dance,3,6,,,,,,,
trailblazer_harmony,base_full_on_aerial_dance,4,6.5,,,,,,,
trailblazer_harmony,base_full_on_aerial_dance,5,7,,,,,,,
trailblazer_harmony,base_full_on_aerial_dance,6,7.5,,,,,,,
trailblazer_harmony,base_full_on_aerial_dance,7,8.125,,,,,,,
trailblazer_harmony,base_full_on_aerial_dance,8,8.75,,,,,,,
trailblazer_harmony,base_full_on_aerial_dance,9,9.375,,,,,,,
trailblazer_harmony,base_full_on_aerial_dance,10,10,,,,,,,
trailblazer_harmony,base_full_on_aerial_dance,11,10.5,,,,,,,
trailblazer_harmony,base_full_on_aerial_dance,12,11,,,,,,,
trailblazer_harmony,base_full_on_aerial_dance,13,11.5,,,,,,,
trailblazer_harmony,base_full_on_aerial_dance,14,12,,,,,,,
trailblazer_harmony,base_full_on_aerial_dance,15,12.5,,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,1,0.25,2,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,2,0.275,2,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,3,0.3,2,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,4,0.325,2,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,5,0.35,2,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,6,0.375,2,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,7,0.40625,2,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,8,0.4375,2,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,9,0.46875,2,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,10,0.5,2,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,11,0.525,2,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,12,0.55,2,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,13,0.575,2,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,14,0.6,2,,,,,,
trailblazer_harmony,base_halftime_to_make_it_rain,15,0.625,2,,,,,,
trailblazer_harmony,base_now_i_m_the_band,1,0.3,2,,,,,,
trailblazer_harmony,base_swing_dance_etiquette,1,0.5,,,,,,,
trailblazer_harmony,base_swing_dance_etiquette,2,0.6,,,,,,,
trailblazer_harmony,base_swing_dance_etiquette,3,0.7,,,,,,,
trailblazer_harmony,base_swing_dance_etiquette,4,0.8,,,,,,,
trailblazer_harmony,base_swing_dance_etiquette,5,0.9,,,,,,,
trailblazer_harmony,base_swing_dance_etiquette,6,1,,,,,,,
trailblazer_harmony,base_swing_dance_etiquette,7,1.1,,,,,,,
trailblazer_harmony,base_swing_dance_etiquette,8,1.2,,,,,,,
trailblazer_harmony,base_swing_dance_etiquette,9,1.3,,,,,,,
trailblazer_harmony,base_swing_dance_etiquette,10,1.4,,,,,,,
trailblazer_preservation,base_call_of_the_guardian,1,0.3,384,1,,,,,
trailblazer_preservation,base_ever_burning_amber,1,0.4,1,1,,,,,
trailblazer_preservation,base_ever_burning_amber,2,0.41,1,1,,,,,
trailblazer_preservation,base_ever_burning_amber,3,0.42,1,1,,,,,
trailblazer_preservation,base_ever_burning_amber,4,0.43,1,1,,,,,
trailblazer_preservation,base_ever_burning_amber,5,0.44,1,1,,,,,
trailblazer_preservation,base_ever_burning_amber,6,0.45,1,1,,,,,
trailblazer_preservation,base_ever_burning_amber,7,0.4625,1,1,,,,,
trailblazer_preservation,base_ever_burning_amber,8,0.475,1,1,,,,,
trailblazer_preservation,base_ever_burning_amber,9,0.4875,1,1,,,,,
trailblazer_preservation,base_ever_burning_amber,10,0.5,1,1,,,,,
trailblazer_preservation,base_ever_burning_amber,11,0.51,1,1,,,,,
trailblazer_preservation,base_ever_burning_amber,12,0.52,1,1,,,,,
trailblazer_preservation,base_ever_burning_amber,13,0.53,1,1,,,,,
trailblazer_preservation,base_ever_burning_amber,14,0.54,1,1,,,,,
trailblazer_preservation,base_ever_burning_amber,15,0.55,1,1,,,,,
trailblazer_preservation,base_ice_breaking_light,1,0.5,,,,,,,
trailblazer_preservation,base_ice_breaking_light,2,0.6,,,,,,,
trailblazer_preservation,base_ice_breaking_light,3,0.7,,,,,,,
trailblazer_preservation,base_ice_breaking_light,4,0.8,,,,,,,
trailblazer_preservation,base_ice_breaking_light,5,0.9,,,,,,,
trailblazer_preservation,base_ice_breaking_light,6,1,,,,,,,
trailblazer_preservation,base_ice_breaking_light,7,1.1,,,,,,,
trailblazer_preservation,base_ice_breaking_light,8,1.2,,,,,,,
trailblazer_preservation,base_ice_breaking_light,9,1.3,,,,,,,
trailblazer_preservation,base_ice_breaking_light,10,1.4,,,,,,,
trailblazer_preservation,base_treasure_of_the_architects,1,0.04,2,8,20,,,,
trailblazer_preservation,base_treasure_of_the_architects,2,0.0425,2,8,32,,,,
trailblazer_preservation,base_treasure_of_the_architects,3,0.045,2,8,41,,,,
trailblazer_preservation,base_treasure_of_the_architects,4,0.0475,2,8,50,,,,
trailblazer_preservation,base_treasure_of_the_architects,5,0.05,2,8,56,,,,
trailblazer_preservation,base_treasure_of_the_architects,6,0.052,2,8,62,,,,
trailblazer_preservation,base_treasure_of_the_architects,7,0.054,2,8,66.5,,,,
trailblazer_preservation,base_treasure_of_the_architects,8,0.056,2,8,71,,,,
trailblazer_preservation,base_treasure_of_the_architects,9,0.058,2,8,75.5,,,,
trailblazer_preservation,base_treasure_of_the_architects,10,0.06,2,8,80,,,,
trailblazer_preservation,base_treasure_of_the_architects,11,0.062,2,8,84.5,,,,
trailblazer_preservation,base_treasure_of_the_architects,12,0.064,2,8,89,,,,
trailblazer_preservation,base_treasure_of_the_architects,13,0.066,2,8,93.5,,,,
trailblazer_preservation,base_treasure_of_the_architects,14,0.068,2,8,98,,,,
trailblazer_preservation,base_treasure_of_the_architects,15,0.07,2,8,102.5,,,,
trailblazer_preservation,base_war_flaming_lance,1,0.5,0.75,,,,,,
trailblazer_preservation,base_war_flaming_lance,2,0.55,0.825,,,,,,
trailblazer_preservation,base_war_flaming_lance,3,0.6,0.9,,,,,,
trailblazer_preservation,base_war_flaming_lance,4,0.65,0.975,,,,,,
trailblazer_preservation,base_war_flaming_lance,5,0.7,1.05,,,,,,
trailblazer_preservation,base_war_flaming_lance,6,0.75,1.125,,,,,,
trailblazer_preservation,base_war_flaming_lance,7,0.8125,1.21875,,,,,,
trailblazer_preservation,base_war_flaming_lance,8,0.875,1.3125,,,,,,
trailblazer_preservation,base_war_flaming_lance,9,0.9375,1.40625,,,,,,
trailblazer_preservation,base_war_flaming_lance,10,1,1.5,,,,,,
trailblazer_preservation,base_war_flaming_lance,11,1.05,1.575,,,,,,
trailblazer_preservation,base_war_flaming_lance,12,1.1,1.65,,,,,,
trailblazer_preservation,base_war_flaming_lance,13,1.15,1.725,,,,,,
trailblazer_preservation,base_war_flaming_lance,14,1.2,1.8,,,,,,
trailblazer_preservation,base_war_flaming_lance,15,1.25,1.875,,,,,,
trailblazer_preservation,enhanced_ice_breaking_light,1,0.9,0.36,,,,,,
trailblazer_preservation,enhanced_ice_breaking_light,2,0.99,0.396,,,,,,
trailblazer_preservation,enhanced_ice_breaking_light,3,1.08,0.432,,,,,,
trailblazer_preservation,enhanced_ice_breaking_light,4,1.17,0.468,,,,,,
trailblazer_preservation,enhanced_ice_breaking_light,5,1.26,0.504,,,,,,
trailblazer_preservation,enhanced_ice_breaking_light,6,1.35,0.54,,,,,,
trailblazer_preservation,enhanced_ice_breaking_light,7,1.4625,0.585,,,,,,
trailblazer_preservation,enhanced_ice_breaking_light,8,1.575,0.63,,,,,,
trailblazer_preservation,enhanced_ice_breaking_light,9,1.6875,0.675,,,,,,
trailblazer_preservation,enhanced_ice_breaking_light,10,1.8,0.72,,,,,,
trailblazer_remembrance,base_almighty_companion,1,130,0.5,10,400,,,,
trailblazer_remembrance,base_almighty_companion,2,130,0.53,10,424,,,,
trailblazer_remembrance,base_almighty_companion,3,130,0.56,10,448,,,,
trailblazer_remembrance,base_almighty_companion,4,130,0.59,10,472,,,,
trailblazer_remembrance,base_almighty_companion,5,130,0.62,10,496,,,,
trailblazer_remembrance,base_almighty_companion,6,130,0.65,10,520,,,,
trailblazer_remembrance,base_almighty_companion,7,130,0.6875,10,550,,,,
trailblazer_remembrance,base_almighty_companion,8,130,0.725,10,580,,,,
trailblazer_remembrance,base_almighty_companion,9,130,0.7625,10,610,,,,
trailblazer_remembrance,base_almighty_companion,10,130,0.8,10,640,,,,
trailblazer_remembrance,base_almighty_companion,11,130,0.83,10,664,,,,
trailblazer_remembrance,base_almighty_companion,12,130,0.86,10,688,,,,
trailblazer_remembrance,base_almighty_companion,13,130,0.89,10,712,,,,
trailblazer_remembrance,base_almighty_companion,14,130,0.92,10,736,,,,
trailblazer_remembrance,base_almighty_companion,15,130,0.95,10,760,,,,
trailblazer_remembrance,base_i_choose_you,1,0.3,0.1,,,,,,
trailblazer_remembrance,base_i_choose_you,2,0.33,0.1,,,,,,
trailblazer_remembrance,base_i_choose_you,3,0.36,0.1,,,,,,
trailblazer_remembrance,base_i_choose_you,4,0.39,0.1,,,,,,
trailblazer_remembrance,base_i_choose_you,5,0.42,0.1,,,,,,
trailblazer_remembrance,base_i_choose_you,6,0.45,0.1,,,,,,
trailblazer_remembrance,base_i_choose_you,7,0.4875,0.1,,,,,,
trailblazer_remembrance,base_i_choose_you,8,0.525,0.1,,,,,,
trailblazer_remembrance,base_i_choose_you,9,0.5625,0.1,,,,,,
trailblazer_remembrance,base_i_choose_you,10,0.6,0.1,,,,,,
trailblazer_remembrance,base_i_choose_you,11,0.63,0.1,,,,,,
trailblazer_remembrance,base_i_choose_you,12,0.66,0.1,,,,,,
trailblazer_remembrance,base_i_choose_you,13,0.69,0.1,,,,,,
trailblazer_remembrance,base_i_choose_you,14,0.72,0.1,,,,,,
trailblazer_remembrance,base_i_choose_you,15,0.75,0.1,,,,,,
trailblazer_remembrance,base_leave_it_to_me,1,0.5,,,,,,,
trailblazer_remembrance,base_leave_it_to_me,2,0.6,,,,,,,
trailblazer_remembrance,base_leave_it_to_me,3,0.7,,,,,,,
trailblazer_remembrance,base_leave_it_to_me,4,0.8,,,,,,,
trailblazer_remembrance,base_leave_it_to_me,5,0.9,,,,,,,
trailblazer_remembrance,base_leave_it_to_me,6,1,,,,,,,
trailblazer_remembrance,base_leave_it_to_me,7,1.1,,,,,,,
trailblazer_remembrance,base_leave_it_to_me,8,1.2,,,,,,,
trailblazer_remembrance,base_leave_it_to_me,9,1.3,,,,,,,
trailblazer_remembrance,base_leave_it_to_me,10,1.4,,,,,,,
trailblazer_remembrance,base_memories_back_as_echoes,1,10,0.5,1,,,,,
trailblazer_remembrance,base_together_mem,1,1.2,0.4,,,,,,
trailblazer_remembrance,base_together_mem,2,1.32,0.4,,,,,,
trailblazer_remembrance,base_together_mem,3,1.44,0.4,,,,,,
trailblazer_remembrance,base_together_mem,4,1.56,0.4,,,,,,
trailblazer_remembrance,base_together_mem,5,1.68,0.4,,,,,,
trailblazer_remembrance,base_together_mem,6,1.8,0.4,,,,,,
trailblazer_remembrance,base_together_mem,7,1.95,0.4,,,,,,
trailblazer_remembrance,base_together_mem,8,2.1,0.4,,,,,,
trailblazer_remembrance,base_together_mem,9,2.25,0.4,,,,,,
trailblazer_remembrance,base_together_mem,10,2.4,0.4,,,,,,
trailblazer_remembrance,base_together_mem,11,2.52,0.4,,,,,,
trailblazer_remembrance,base_together_mem,12,2.64,0.4,,,,,,
trailblazer_remembrance,base_together_mem,13,2.76,0.4,,,,,,
trailblazer_remembrance,base_together_mem,14,2.88,0.4,,,,,,
trailblazer_remembrance,base_together_mem,15,3,0.4,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,1,,,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,2,,,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,3,,,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,4,,,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,5,,,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,6,,,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,7,,,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,8,,,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,9,,,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,10,,,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,11,,,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,12,,,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,13,,,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,14,,,,,,,,
trailblazer_remembrance,enhanced_i_choose_you,15,,,,,,,,
trailblazer_remembrance,enhanced_together_we_script_tomorrow,1,0.6,0.6,0.1,,,,,
trailblazer_remembrance,enhanced_together_we_script_tomorrow,2,0.72,0.72,0.1,,,,,
trailblazer_remembrance,enhanced_together_we_script_tomorrow,3,0.84,0.84,0.1,,,,,
trailblazer_remembrance,enhanced_together_we_script_tomorrow,4,0.96,0.96,0.1,,,,,
trailblazer_remembrance,enhanced_together_we_script_tomorrow,5,1.08,1.08,0.1,,,,,
trailblazer_remembrance,enhanced_together_we_script_tomorrow,6,1.2,1.2,0.1,,,,,
