character_id,skill_slug,skill_name,skill_form,skill_type,skill_tag,energy_gen,skill_point_cost,wb_single,wb_aoe,wb_bounce,max_level,description
silver_wolf,base_user_banned,User Banned,base,Ultimate,Single ATK,5,0,90,0,0,15,"There's a 107.5% base chance to decrease the target enemy's DEF by 49.5% for 3 turn(s). And at the same time, deals Quantum DMG equal to 456% of Silver Wolf's ATK to the target enemy."
silver_wolf_lv_999,base_catch_these_hands,Catch These Hands!,base,Basic ATK,Single ATK,0,0,30,0,0,10,Deals Imaginary DMG equal to 140% of Silver Wolf LV.999's ATK to one designated enemy.
silver_wolf_lv_999,base_shoot_stats_pop_off,Shoot Stats Pop Off,base,Skill,AoE ATK,0,1,0,30,0,15,Gains 5 Punchline(s) and deals Imaginary DMG equal to 200% of Silver Wolf LV.999's ATK to all enemies.
silver_wolf_lv_999,base_i_m_the_carry,I'm the Carry,base,Talent,Enhance,0,0,0,0,0,15,"After reaching 80 ""Hidden Ranking"" points, the Ultimate can be activated. After reaching the maximum limit, it can overflow by an additional 80 point(s). When gaining Punchline, Silver Wolf LV.999 also gains an equal amount of ""Hidden Ranking."" While in the ""Invincible Player"" state, Silver Wolf LV.999 is immune to Crowd Control debuffs, her CRIT DMG increases by 37.5%, cannot use the Ultimate, and gains Enhanced Basic ATK and Enhanced Elation Skill. After completing Enhanced Basic ATK usage 3 time(s), she exits the ""Invincible Player"" state. While in possession of ""Certified Banger,"" using Basic ATK or Skill against attacked enemy targets deals 50% Imaginary Elation DMG. Enhanced Basic ATK's ability DMG is converted to Elation DMG at the same multiplier."
silver_wolf_lv_999,base_trust_me_this_is_tier_0,"Trust Me, This is Tier 0",base,Technique,Summon,0,0,0,0,0,1,"Summons ""Funky-Flavor Bean."" Use again to dismiss. Using Technique does not consume Technique Points. When Technique Points reach 0, the summon is dismissed and Technique cannot be used. ""Funky-Flavor Bean"" causes Normal Enemies within a certain range to enter a Terrified state. It will also automatically search for and attack Normal Enemies, consuming 1 Technique Point to instantly defeat them without entering combat. While ""Funky-Flavor Bean"" is present, after entering combat, 1 Premium Supply Mystery Box corresponding to ""Funky-Flavor Bean"" is triggered at the start of each wave."
silver_wolf_lv_999,base_god_mode_activate,God Mode: Activate!,base,Ultimate,Enhance,0,0,0,15,0,15,"Gains 80 ""Hidden Ranking"" point(s), enters the ""Invincible Player"" state, and advances action by 100%. Deploys a Zone while in the ""Invincible Player"" state. While possessing ""Certified Banger,"" each time an ally target within the Zone consumes 1 Skill Point, there is a chance to trigger 1 time Silver Wolf LV.999's ""Premium Supply Mystery Box"": Deal Imaginary Elation DMG equal to 42.5% to all enemies and randomly trigger 1 of the following effects: ""Big Flipping Sword"": Additionally deals True DMG to the enemy target with the highest HP equal to 20% of the total DMG dealt this time. ""Bombastic Egg Bomb"": Recovers 2 Skill Point(s). ""Funky-Flavor Beans"": Gains 3 Punchline(s). The initial fixed chance to trigger this effect is 100%. After successfully triggering, the fixed chance for the subsequent trigger is reduced to 20% of the current chance. If the target is defeated before triggering, this effect triggers on the enemy target that just entered instead."
silver_wolf_lv_999,enhanced_big_flipping_sword,Big Flipping Sword,enhanced,Basic ATK,AoE ATK,0,0,30,15,0,10,
silver_wolf_lv_999,enhanced_bombastic_egg_bomb,Bombastic Egg Bomb,enhanced,Basic ATK,AoE ATK,0,0,30,15,0,10,
silver_wolf_lv_999,enhanced_bonus_stage_esteemed_wolf_mode,Bonus Stage: Esteemed Wolf Mode,enhanced,Basic ATK,Bounce,0,0,30,30,0,10,"Deals Imaginary DMG equal to 224% of Silver Wolf LV.999's ATK, split evenly into 100 bounces that hit random single enemies. After bouncing a certain number of times, the bouncing pauses and triggers Premium Supply Mystery Box 1 time, for a total of 2 triggers. When ""Hidden Ranking"" reaches 40/80 points, triggers an additional 1/2 times. If all enemies on the field take fatal damage, this ability ends. When enemy targets that can be attacked remain, gains 1 extra turn and uses this ability again based on the remaining bounces and Premium Supply Mystery Box triggers. The first time this effect triggers per turn, extends the duration of all buffs on this unit by 1 turn. After all of the above DMG is dealt, unleashes a Final Hit that deals Imaginary DMG equal to 84% of Silver Wolf LV.999's ATK, split evenly among all enemies. Each point of ""Hidden Ranking"" increases DMG dealt during Enhanced Basic ATK by 0.3% of the original DMG. ""Hidden Ranking"" accumulated during Enhanced Basic ATK is temporarily not taken into account toward the total. After using the Final Hit, clears ""Hidden Ranking"" and gains the ""Hidden Ranking"" accumulated this time. Enhanced Basic ATK does not recover Skill Points."
silver_wolf_lv_999,enhanced_funky_flavor_bean,Funky-Flavor Bean,enhanced,Basic ATK,AoE ATK,0,0,30,15,0,10,
silver_wolf_lv_999,enhanced_honkai_level_dmg_demonstration,Honkai-Level DMG Demonstration,enhanced,Elation DMG,AoE ATK,0,0,0,60,0,15,"Deals 250% Imaginary Elation DMG to all enemies and resets the fixed chance to trigger ""Premium Supply Mystery Box"" to its initial value."
silver_wolf_lv_999,enhanced_pro_gamer_move,Pro-Gamer Move,enhanced,Elation DMG,Enhance,0,0,0,0,0,15,"Gains 20 ""Hidden Ranking"" point(s)."
sparkle,base_monodrama,Monodrama,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Quantum DMG equal to 140% of Sparkle's ATK to one designated enemy target.
sparkle,base_dreamdiver,Dreamdiver,base,Skill,Support,30,1,0,0,0,15,"Increases the CRIT DMG of a single target ally by 30% of Sparkle's CRIT DMG plus 54%, lasting for 1 turn(s). And at the same time, Advances Forward this ally's action by 50%. When Sparkle uses this ability on herself, the Action Advance effect will not trigger."
sparkle,base_red_herring,Red Herring,base,Talent,Support,0,0,0,0,0,15,"While Sparkle is on the battlefield, additionally increases the max number of Skill Points by 2. Whenever an ally consumes 1 Skill Point, all allies' DMG dealt increases by 7.5%. This effect lasts for 2 turn(s) and can stack up to 3 time(s)."
sparkle,base_unreliable_narrator,Unreliable Narrator,base,Technique,Support,0,0,0,0,0,1,"After using Technique, grants all allies Misdirect for 20 seconds. Characters with Misdirect will not be detected by enemies, and entering combat in the Misdirect state recovers 3 Skill Point(s) for the team."
sparkle,base_the_hero_with_a_thousand_faces,The Hero with a Thousand Faces,base,Ultimate,Support,5,0,0,0,0,15,"Recovers 4 Skill Points for the team and grants all allies Cipher. For allies with Cipher, each stack of the DMG Boost effect provided by Sparkle's Talent additionally increases by 12%, lasting for 2 turns."
sparxie,base_cat_got_your_flametongue,Cat Got Your Flametongue?,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Fire DMG equal to 140% of Sparxie's ATK to one designated enemy.
sparxie,base_boom_sparxicle_s_poppin,Boom! Sparxicle's Poppin',base,Skill,Enhance,0,1,0,0,0,15,"Start a livestream to turn Basic ATK into ""Bloom! Winner Takes All"" and trigger ""Engagement Farming"" 1 time. During this ability, ""Engagement Farming"" can be triggered repeatedly, up to 20 time(s). Using this ability is not considered as using a Skill."
sparxie,base_sleight_of_sparx_hand,Sleight of Sparx Hand,base,Talent,Enhance,0,0,15,0,0,15,"While Sparxie holds ""Certified Banger"": Using Enhanced Basic ATK deals 50% Fire Elation DMG to one designated enemy, and 25% Fire Elation DMG to their adjacent targets. Additionally, for every 1 instance of ""Engagement Farming"" triggered, the Enhanced Basic ATK deals 1 extra instance of 25% Fire Elation DMG to 1 random attacked enemy target. Using Ultimate deals 60% Fire Elation DMG to all enemies."
sparxie,base_content_monetization,Content Monetization,base,Technique,Impair,0,0,0,0,0,1,"After using the Technique, inflicts enemies within a set area with ""Block"" for 10 second(s). ""Blocked"" enemies cannot detect ally targets. After entering combat via actively attacking a ""Blocked"" enemy, deals Fire DMG to all enemies equal to 50% of Sparxie's ATK and recovers 2 Skill Point(s) for allies."
sparxie,base_party_s_wildin_and_camera_s_rollin,Party's Wildin' and Camera's Rollin',base,Ultimate,AoE ATK,5,0,0,60,0,15,Gains 2 Punchline point(s). Deals Fire DMG equal to (0.6 × Elation + 60%) of Sparxie's ATK to all enemies.
sparxie,enhanced_bloom_winner_takes_all_1,Bloom! Winner Takes All,enhanced,Basic ATK,Blast,40,0,30,0,15,10,"Finalizes the livestream. Deals Fire DMG equal to 140% of Sparxie's ATK to one designated enemy, and Fire DMG equal to 70% of Sparxie's ATK to adjacent targets."
sparxie,enhanced_bloom_winner_takes_all_2,Bloom! Winner Takes All,enhanced,Basic ATK,Blast,40,0,30,0,15,10,
sparxie,enhanced_signal_overflow_the_great_encore,Signal Overflow: The Great Encore!,enhanced,Elation DMG,AoE ATK,5,0,5,20,0,15,"Deals 62.5% Fire Elation DMG to all enemies and deals 20 additional instance(s) of DMG. Each instance deals 31.25% Fire Elation DMG to one random enemy. Grants 2 ""Thrill"" point(s) to Sparxie, which can be used to offset Sparxie's Skill Point consumption. Consuming ""Thrill"" is considered as consuming Skill Points."
sparxie,enhanced_engagement_farming,Engagement Farming,enhanced,Skill,Enhance,0,1,0,0,0,15,"Causes ""Bloom! Winner Takes All"" to increase the DMG multiplier against one designated enemy by 25% and the DMG multiplier against adjacent targets by 12.5%. Randomly gains one of the following gifts: ""Straight Fire"": 2 Punchline point(s) and 2 Skill point(s). ""Unreal Banger"": 1 Punchline point(s). Using this ability is not considered as using a Skill."
sunday,base_gleaming_admonition,Gleaming Admonition,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Imaginary DMG equal to 140% of Sunday's ATK to one designated enemy.
sunday,base_benison_of_paper_and_rites,Benison of Paper and Rites,base,Skill,Support,30,1,0,0,0,15,"Enables one designated ally character and their summon to immediately take action, and increases their DMG dealt by 37.5%. If the target has a summon, then the DMG Boost effect is further boosted by an additional 62.5%, lasting for 2 turn(s). After using Skill on The Beatified, recovers 1 Skill Point. When Sunday uses this ability on characters following the Path of Harmony, cannot trigger the ""immediate action"" effect."
sunday,base_the_sorrowing_body,The Sorrowing Body,base,Talent,Support,0,0,0,0,0,15,"When using Skill, increases the target's CRIT Rate by 25%, lasting for 3 turn(s)."
sunday,base_the_glorious_mysteries,The Glorious Mysteries,base,Technique,Support,0,0,0,0,0,1,"After this Technique is used, the first time Sunday uses an ability on an ally target in the next battle, the target's DMG dealt increases by 50%, lasting for 2 turn(s)."
sunday,base_ode_to_caress_and_cicatrix,Ode to Caress and Cicatrix,base,Ultimate,Support,5,0,0,0,0,15,"Regenerates Energy by 20% of Max Energy for one designated ally character, and turns the target and their summon into ""The Beatified."" ""The Beatified"" have their CRIT DMG increased by an amount equal to 39% of Sunday's CRIT DMG plus 14%. At the start of Sunday's every turn, the duration of ""The Beatified"" decreases by 1 turn, lasting for a total of 3 turn(s). And it only takes effect on the most recent target of the Ultimate (excluding Sunday himself). When Sunday is knocked down, ""The Beatified"" will also be dispelled."
sushang,base_cloudfencer_art_starshine,Cloudfencer Art: Starshine,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Physical DMG equal to 140% of Sushang's ATK to one designated enemy.
sushang,base_cloudfencer_art_mountainfall,Cloudfencer Art: Mountainfall,base,Skill,Single ATK,30,1,60,0,0,15,"Deals Physical DMG equal to 262.5% of Sushang's ATK to one designated enemy. In addition, there is a 33% chance to trigger ""Sword Stance"" on the final hit, dealing Physical Additional DMG equal to 125% of Sushang's ATK to the enemy. If the enemy is inflicted with Weakness Break, ""Sword Stance"" is guaranteed to trigger."
sushang,base_dancing_blade,Dancing Blade,base,Talent,Enhance,0,0,0,0,0,15,"When an enemy has their Weakness Broken on the field, Sushang's SPD increases by 22.5% for 2 turn(s)."
sushang,base_cloudfencer_art_warcry,Cloudfencer Art: Warcry,base,Technique,Maze ATK,0,0,60,0,0,1,"Immediately attacks the enemy. Upon entering battle, Sushang deals Physical DMG equal to 80% of her ATK to all enemies."
sushang,base_shape_of_taixu_dawn_herald,Shape of Taixu: Dawn Herald,base,Ultimate,Single ATK,5,0,90,0,0,15,"Deals Physical DMG equal to 384% of Sushang's ATK to one designated enemy target, and she immediately takes action. In addition, Sushang's ATK increases by 36% and using her Skill has 2 extra chances to trigger ""Sword Stance"" for 2 turn(s). ""Sword Stance"" triggered from the extra chances deals 50% of the original DMG."
the_dahlia,base_fiddle_fissured_memory,Fiddle... Fissured Memory,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Fire DMG equal to 140% of The Dahlia's ATK to one designated enemy.
the_dahlia,base_lick_enkindled_betrayal,Lick... Enkindled Betrayal,base,Skill,Blast,30,1,30,0,30,15,"Deploys a Zone that lasts for 3 turn(s). This duration decreases by 1 at the start of The Dahlia's turn. Then, deals Fire DMG equal to 200% of The Dahlia's ATK to one designated enemy and their adjacent targets. While the Zone lasts, increases all allies' Weakness Break Efficiency by 50%. Toughness Reduction taken by enemy targets while not Weakness Broken can also be converted into Super Break DMG."
the_dahlia,base_who_s_afraid_of_constance,Who's Afraid of Constance?,base,Talent,Bounce,2,0,9,0,0,15,"When entering combat, The Dahlia regenerates 35 Energy and becomes ""Dance Partners"" along with the teammate that triggered combat. Whenever there is no other ""Dance Partner"" on the field, this unit and the teammate with the highest Break Effect become ""Dance Partners"" together. After a ""Dance Partner"" attacks a Weakness Broken enemy target, the Toughness Reduction from this attack will be converted into 1 instance of Super Break DMG at 75%. After an enemy target gets attacked by the other ""Dance Partner,"" The Dahlia launches Follow-Up ATK and deals 5 instance(s) of DMG, each dealing Fire DMG equal to 37.5% of The Dahlia's ATK to one random enemy. After each instance of DMG dealt to a Weakness Broken enemy target, the Toughness Reduction from this DMG will be converted into 1 instance of Super Break DMG at 250%. This effect can only trigger once per turn. If the target is defeated before the Follow-Up ATK is used, it will be launched at one random enemy instead."
the_dahlia,base_the_heart_makes_the_finest_tomb,The Heart Makes the Finest Tomb,base,Technique,Impair,0,0,0,0,0,1,"After using Technique, creates a Special Dimension that lasts for 20 second(s). Enemies within this dimension will not actively attack ally targets. After entering combat with enemies in the Special Dimension, The Dahlia immediately deploys her Skill's Zone, and converts the combat-triggering Toughness Reduction into 1 instance of Super Break DMG at 60% against enemy targets that are Weakness Broken. Only 1 Dimension Effect created by allies can exist at the same time."
the_dahlia,base_wallow_entombed_ash,Wallow... Entombed Ash,base,Ultimate,AoE ATK,5,0,0,60,0,15,"Inflicts a ""Wilt"" state on all enemies, lasting for 4 turn(s). Then, deals Fire DMG equal to 360% of The Dahlia's ATK, which is distributed evenly across all enemies. Enemy targets in the ""Wilt"" state have their DEF reduced by 23% and will be implanted with Weakness of all Dance Partners' Types."
the_herta,base_did_you_get_it,Did You Get It,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Ice DMG equal to 140% of The Herta's ATK to one designated enemy.
the_herta,base_big_brain_energy,Big Brain Energy,base,Skill,Blast,30,1,45,0,30,15,"Deals Ice DMG equal to 87.5% of The Herta's ATK to one designated enemy, and inflicts 1 stack(s) of ""Interpretation."" Deals Ice DMG equal to 87.5% of The Herta's ATK to the targets hit by this instance of Skill and their respective adjacent targets. This effect can repeat 2 times."
the_herta,base_hand_them_over,Hand Them Over,base,Talent,Enhance,30,0,0,0,0,15,"When enemy targets enter combat, The Herta inflicts 1 stack of ""Interpretation"" on them. At the start of each wave, applies 25 stack(s) of ""Interpretation"" to a random enemy target, prioritizing Elite-level targets and above. When the Enhanced Skill's primary target has ""Interpretation,"" the multiplier for the DMG dealt increases, with each stack granting an increase of 10%/5% on the primary target/other targets respectively. If 2 or more characters follow the Path of Erudition in the team, each stack grants an additional increase of 10%/5% on the primary target/other targets respectively. ""Interpretation"" can stack up to 42 time(s). When using the Enhanced Skill, resets the number of ""Interpretation"" stacks on the primary target to 1. After the enemy target leaves the field or gets defeated by any unit, ""Interpretation"" will be transferred, prioritizing the transfer to Elite-level targets and above."
the_herta,base_vibe_checker,Vibe Checker,base,Technique,Enhance,0,0,0,0,0,1,"After using Technique, increases The Herta's ATK by 60% at the start of the next battle, lasting for 2 turn(s). If there are Basic Treasures in this current map, using Technique can mark up to 3 Basic Treasures' locations. After entering battle by using Technique in Simulated Universe or Divergent Universe, at the start of each wave, deals True DMG to enemy targets lower than Elite-level by an amount equal to 99% of the targets' Max HP, and deals True DMG to enemy targets at Elite-level and above by an amount equal to 30% of the targets' Max HP."
the_herta,base_told_ya_magic_happens,Told Ya! Magic Happens,base,Ultimate,AoE ATK,5,0,0,60,0,15,"Rearranges the numbers of ""Interpretation"" stacks on all enemies, prioritizing the transfer of the higher numbers of ""Interpretation"" stacks to Elite-level targets and above. Then, deals Ice DMG equal to 250% of The Herta's ATK to all enemies. When using Ultimate, increases The Herta's ATK by 100%, lasting for 3 turn(s). After the use, The Herta immediately takes action and gains 1 stack of ""Inspiration."" ""Inspiration"" can stack up to 4 time(s). While having ""Inspiration,"" enhances Skill to ""Hear Me Out."""
the_herta,enhanced_hear_me_out,Hear Me Out,enhanced,Skill,AoE ATK,30,1,60,0,30,15,"Consumes 1 stack of ""Inspiration."" Deals Ice DMG equal to 100% of The Herta's ATK to one designated enemy and inflicts 1 stack(s) of ""Interpretation."" Deals Ice DMG equal to 100% of The Herta's ATK to the targets hit by this instance of Skill and their respective adjacent targets, repeating 2 times. At the end, deals Ice DMG equal to 50% of The Herta's ATK to all enemies."
tingyun,base_dislodged,Dislodged,base,Basic ATK,Single ATK,20,0,30,0,0,10,Tingyun deals Lightning DMG equal to 140% of her ATK to one designated enemy.
tingyun,base_soothing_melody,Soothing Melody,base,Skill,Support,30,1,0,0,0,15,"Grants a single ally with Benediction to increase their ATK by 62.5%, up to 30% of Tingyun's current ATK. When the ally with Benediction attacks, they will deal Lightning Additional DMG equal to 50% of that ally's ATK for 1 time. Benediction lasts for 3 turn(s) and is only effective on the most recent receiver of Tingyun's Skill."
tingyun,base_violet_sparknado,Violet Sparknado,base,Talent,Enhance,0,0,0,0,0,15,"When an enemy is attacked by Tingyun, the ally with Benediction immediately deals Lightning Additional DMG equal to 75% of that ally's ATK to the same enemy."
tingyun,base_gentle_breeze,Gentle Breeze,base,Technique,Support,0,0,0,0,0,1,Tingyun immediately regenerates 50 Energy upon using her Technique.
tingyun,base_amidst_the_rejoicing_clouds,Amidst the Rejoicing Clouds,base,Ultimate,Support,5,0,0,0,0,15,Regenerates 50 Energy for a single ally and increases the target's DMG by 65% for 2 turn(s).
topaz_numby,base_deficit,Deficit...,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Fire DMG equal to 140% of Topaz's ATK to one designated enemy.
topaz_numby,base_difficulty_paying,Difficulty Paying?,base,Skill,Single ATK,30,1,60,0,0,15,"Inflicts one designated enemy target with a ""Proof of Debt"" state, increasing the Follow-Up ATK DMG it receives by 62.5%. ""Proof of Debt"" only takes effect on the most recent target it is applied to. If there are no enemies inflicted with ""Proof of Debt"" on the field when an ally's turn starts or when an ally takes action, Topaz will inflict a random enemy with ""Proof of Debt."" Numby deals Fire DMG equal to 187.5% of Topaz's ATK to this target. Using this Skill to deal DMG is considered as launching a Follow-Up ATK."
topaz_numby,base_trotter_market,Trotter Market!?,base,Talent,Single ATK,0,0,60,0,0,15,"Summons Numby at the start of battle. Numby has 80 SPD by default. When taking action, Numby launches Follow-Up ATKs on one enemy target afflicted with ""Proof of Debt,"" dealing Fire DMG equal to 187.5% of Topaz's ATK. When enemies afflicted with ""Proof of Debt"" receive an ally's Follow-Up ATKs, Numby's action is Advanced Forward by 50%. The action Advance Forward effect cannot be triggered during Numby's own turn. When Topaz is downed, Numby disappears."
topaz_numby,base_explicit_subsidy,Explicit Subsidy,base,Technique,Enhance,0,0,0,0,0,1,"Summons Numby when Topaz enters the overworld. Numby will automatically search for Basic Treasures and Trotters within a set radius. Using her Technique will regenerate 60 Energy for Topaz after Numby's first attack in the next battle. If Topaz is still in the team after using her Technique and defeating overworld enemies, a small bonus amount of credits will be added to the earned credits. A maximum of 10000 bonus credits can be received per calendar day. After using her Technique and defeating enemies in Simulated Universe or Divergent Universe, additionally receive a small amount of Cosmic Fragments with a small chance to obtain 1 random Curio."
topaz_numby,base_turn_a_profit,Turn a Profit!,base,Ultimate,Enhance,5,0,0,0,0,15,"Numby enters the Windfall Bonanza! state and its DMG multiplier increases by 187.5% and CRIT DMG increases by 31.25%. Also, when enemies with Proof of Debt are hit by an ally's Basic ATK, Skill, or Ultimate, Numby's action is Advanced Forward by 50%. Numby exits the Windfall Bonanza! state after using 2 attacks."
trailblazer_destruction,base_farewell_hit,Farewell Hit,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Physical DMG equal to 140% of the Trailblazer's ATK to one designated enemy.
trailblazer_destruction,base_rip_home_run,RIP Home Run,base,Skill,Blast,30,1,60,0,30,15,Deals Physical DMG equal to 156.25% of the Trailblazer's ATK to one designated enemy and enemies adjacent to it.
trailblazer_destruction,base_perfect_pickoff,Perfect Pickoff,base,Talent,Enhance,0,0,0,0,0,15,"Each time after this character inflicts Weakness Break on an enemy, ATK increases by 25%. This effect stacks up to 2 time(s)."
trailblazer_destruction,base_immortal_third_strike,Immortal Third Strike,base,Technique,Restore,0,0,0,0,0,1,Immediately heals all allies for 15% of their respective Max HP after using this Technique.
trailblazer_destruction,base_stardust_ace,Stardust Ace,base,Ultimate,Enhance,5,0,0,0,0,15,"Choose between two attack modes to deliver a full strike. ""Blowout: Farewell Hit"" deals Physical DMG equal to 525% of the Trailblazer's ATK to one designated enemy. ""Blowout: RIP Home Run"" deals Physical DMG equal to 315% of the Trailblazer's ATK to one designated enemy, and Physical DMG equal to 189% of the Trailblazer's ATK to enemies adjacent to it."
trailblazer_destruction,enhanced_blowout_farewell_hit,Blowout: Farewell Hit,enhanced,Ultimate,Single ATK,5,0,90,0,0,15,Deals Physical DMG equal to 525% of the Trailblazer's ATK to one designated enemy.
trailblazer_destruction,enhanced_blowout_rip_home_run,Blowout: RIP Home Run,enhanced,Ultimate,Blast,5,0,60,0,60,15,Deals Physical DMG equal to 315% of Trailblazer's ATK to one designated enemy and Physical DMG equal to 189% of Trailblazer's ATK to enemies adjacent to it.
trailblazer_elation,base_fan_support_is_here,Fan Support Is Here,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Lightning DMG equal to 140% of Trailblazer's ATK to one designated enemy.
trailblazer_elation,base_so_wild_the_storm_rages,So Wild the Storm Rages,base,Skill,AoE ATK,30,1,0,60,0,15,"Deals Lightning DMG equal to 75% of the Trailblazer's ATK to all enemies and gains 20 point(s) of ""Certified Banger."""
trailblazer_elation,base_when_heroes_laugh_lives_hang_in_the_balance,"When Heroes Laugh, Lives Hang in the Balance",base,Talent,Support,0,0,0,0,0,15,"Regenerates 10 Energy and gains 2 Punchline point(s) after using an attack. When the Trailblazer possesses ""Certified Banger"", their Skill deals additional Lightning Elation DMG equal to 37.5% to all enemies. This DMG is calculated using the highest ""Certified Banger"" value among all allies."
trailblazer_elation,base_the_mood_s_on_fire,The Mood's On Fire!,base,Technique,Enhance,0,0,0,0,0,1,"After using Technique, 1 of the following effects will be randomly granted: Small chance to gain ""Peal of Laughter"": Increases Elation by 30%. High chance to gain ""Unrestrained Laughter"": Increases Elation by 20%. When the next battle begins, increases all allies' Elation stat by the corresponding amount for 3 turn(s)."
trailblazer_elation,base_fly_high_trailblaze_s_by_your_side,"Fly High, Trailblaze's by Your Side",base,Ultimate,Support,5,0,0,0,0,15,"Gains 5 Punchline point(s), increases the CRIT DMG of a designated ally by 60% for 3 turn(s), and dispels Crowd Control debuffs from them. If the target possesses an Elation Skill, they additionally gain 10 point(s) of ""Certified Banger"" and immediately use their Elation Skill 1 time, taking a fixed amount of 20 Punchline point(s) into account. If the target does not possess an Elation Skill, their action advances by 50%."
trailblazer_elation,enhanced_elation_are_you_deaf_or_something,"Elation, Are You Deaf or Something?",enhanced,Elation DMG,Bounce,5,0,0,60,0,15,"Deals 8 instances of DMG, with each instance dealing 25% Lightning Elation DMG to one random enemy. Then, deals 75% Lightning Elation DMG, which is split evenly among all enemies."
trailblazer_harmony,base_swing_dance_etiquette,Swing Dance Etiquette,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Imaginary DMG equal to 140% of the Trailblazer's ATK to one designated enemy target.
trailblazer_harmony,base_halftime_to_make_it_rain,Halftime to Make It Rain,base,Skill,Bounce,6,1,30,0,30,15,"Deals Imaginary DMG equal to 62.5% of the Trailblazer's ATK to one designated enemy target and additionally deals DMG for 4 times, with each time dealing Imaginary DMG equal to 62.5% of the Trailblazer's ATK to a random enemy."
trailblazer_harmony,base_full_on_aerial_dance,Full-on Aerial Dance,base,Talent,Support,0,0,0,0,0,15,The Trailblazer immediately regenerates 12.5 Energy when an enemy target's Weakness is Broken.
trailblazer_harmony,base_now_i_m_the_band,Now! I'm the Band!,base,Technique,Support,0,0,0,0,0,1,"After the Technique is used, at the start of the next battle, all allies' Break Effect increases by 30%, lasting for 2 turn(s)."
trailblazer_harmony,base_all_out_footlight_parade,All-Out Footlight Parade,base,Ultimate,Support,5,0,0,0,0,15,"Grants all allies the Backup Dancer effect, lasting for 3 turn(s). This duration decreases by 1 at the start of Trailblazer's every turn. Allies with the Backup Dancer effect have their Break Effect increased by 37.5%. And when they attack enemy targets that are in the Weakness Broken state, the Toughness Reduction of the attack will be converted into 1 instance of Super Break DMG."
trailblazer_preservation,base_ice_breaking_light,Ice-Breaking Light,base,Basic ATK,Single ATK,20,0,30,0,0,10,"Deals Fire DMG equal to 140% of the Trailblazer's ATK to one designated enemy and gains 1 stack of ""Magma Will."""
trailblazer_preservation,base_ever_burning_amber,Ever-Burning Amber,base,Skill,Defence,30,1,0,0,0,15,"Increases the Trailblazer's DMG Reduction by 55% and gains 1 stack of Magma Will, with a 100% base chance to Taunt all enemies for 1 turn(s)."
trailblazer_preservation,base_treasure_of_the_architects,Treasure of the Architects,base,Talent,Enhance,0,0,0,0,0,15,"Each time the Trailblazer is hit, they gain 1 stack of ""Magma Will"" for a max of 8 stack(s). When ""Magma Will"" has no fewer than 4 stacks, the Trailblazer's Basic ATK becomes enhanced, dealing DMG to one designated enemy and enemies adjacent to it. When the Trailblazer uses Basic ATK, Skill, or Ultimate, apply a Shield to all allies that absorbs DMG equal to 7% of the Trailblazer's DEF plus 102.5. The Shield lasts for 2 turn(s)."
trailblazer_preservation,base_call_of_the_guardian,Call of the Guardian,base,Technique,Defence,0,0,0,0,0,1,"After using Technique, at the start of the next battle, gains a Shield that absorbs DMG equal to 30% of the Trailblazer's DEF plus 384 for 1 turn(s)."
trailblazer_preservation,base_war_flaming_lance,War-Flaming Lance,base,Ultimate,AoE ATK,5,0,0,60,0,15,Deals Fire DMG equal to 125% of the Trailblazer's ATK plus 187.5% of the Trailblazer's DEF to all enemies. The next Basic ATK will be automatically enhanced and does not cost Magma Will.
trailblazer_preservation,enhanced_ice_breaking_light,Ice-Breaking Light,enhanced,Basic ATK,Blast,30,0,60,0,30,10,"Consumes 4 stacks of ""Magma Will"" to enhance Basic ATK, dealing Fire DMG equal to 180% of the Trailblazer's ATK to one designated enemy and Fire DMG to equal to 72% of the Trailblazer's ATK to enemies adjacent to it."
trailblazer_remembrance,base_leave_it_to_me,Leave It to Me!,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Ice DMG equal to 140% of Trailblazer's ATK to one designated enemy.
trailblazer_remembrance,base_i_choose_you,I Choose You!,base,Skill,Summon,30,1,0,0,0,15,"Summons the memosprite Mem. If Mem is already on the field, restores Mem's HP by an amount equal to 75% of Mem's Max HP, and grants Mem 10% Charge."
trailblazer_remembrance,base_almighty_companion,Almighty Companion,base,Talent,Enhance,0,0,0,0,0,15,"Memosprite Mem has an initial SPD of 130 and a Max HP equal to 95% of Trailblazer's Max HP plus 760. For every 10 Energy regenerated by all allies in total, Mem gains 1% Charge."
